motif_id	subtype	correlation	pvalue
ZNF480_M07745_2.00	S6R691V_her2	0.20507086965556856	0.01662247225918164
SPI1_M07945_2.00	S6R691V_her2	-0.1539991275283804	0.01673086092327191
ZNF320_MA1976.1	ANAB5F7_basal	-0.09989200862335498	0.01676047340267527
IKZF1_IKZF1_HUMAN.H11MO.0.C	ANAB5F7_basal	0.2264581517383048	0.016847764543367647
NFKB1_NFKB1_HUMAN.H11MO.1.B	PU24GB8_lumB	-0.27340909679940034	0.016859931786418165
MEIS1_MA1639.1	PU24GB8_lumB	-0.34670062537781104	0.016966755708467916
OZF_OZF_HUMAN.H11MO.0.C	S6R691V_her2	-0.19659018900743494	0.017008744339846997
NR1D1_NR1D1_HUMAN.H11MO.0.B	98JKPD8_lumA	-0.13948980346739176	0.01707677801134867
ZNF280A_M08332_2.00	98JKPD8_lumA	-0.19599322736963604	0.017353663550987015
ONECUT1_MA0679.2	S6R691V_her2	-0.2458780722101777	0.01751632643004799
CTCF_M07907_2.00	S6R691V_her2	-0.17494881856334854	0.017534814042558043
RORA_RORA_HUMAN.H11MO.0.C	2GAMBDQ_norm	-0.19102987173309913	0.017634614354027252
ATF3_M07824_2.00	ANAB5F7_basal	-0.39323710570352843	0.017661922745568846
ZFP28_ZFP28_HUMAN.H11MO.0.C	S6R691V_her2	-0.09965788307938898	0.017711192764055358
ZNF662_M07666_2.00	2GAMBDQ_norm	-0.13500429388431529	0.01776190907748444
KLF5_M08086_2.00	ANAB5F7_basal	-0.16183417020294985	0.01782647067762798
ZFP28_M08378_2.00	S6R691V_her2	-0.07624243071614883	0.01784551788733713
ZSC31_ZSC31_HUMAN.H11MO.0.C	ANAB5F7_basal	-0.1467782116620686	0.017876616542639025
NFKB1_NFKB1_HUMAN.H11MO.1.B	S6R691V_her2	-0.2709313970735933	0.017921330565081262
CTCF_MA0139.1	2GAMBDQ_norm	-0.16836978594969598	0.018027487297386173
FOSL1_FOSL1_HUMAN.H11MO.0.A	2GAMBDQ_norm	-0.2780648408487025	0.01802952237525374
CTCF_M07893_2.00	ANAB5F7_basal	-0.1973259237825027	0.018164866768513015
ZSCAN29_MA1602.1	PU24GB8_lumB	-0.3716717401207707	0.018205647338198166
FOXA1_M08028_2.00	98JKPD8_lumA	-0.23911157907261088	0.018335512991781284
MYF5_MA1641.1	98JKPD8_lumA	-0.28960982032551313	0.018342187999488595
HNF4G_HNF4G_HUMAN.H11MO.0.B	98JKPD8_lumA	-0.2389689282572709	0.01840724674647105
CTCF_M07899_2.00	S6R691V_her2	-0.16805219400051835	0.018550069927807486
ZN770_ZN770_HUMAN.H11MO.0.C	ANAB5F7_basal	-0.07325744685611364	0.01858817363110399
EGR3_M08349_2.00	ANAB5F7_basal	-0.20858511691564385	0.018605603998010693
RARA_RARA_HUMAN.H11MO.0.A	PU24GB8_lumB	-0.13527514470876842	0.018677639220082892
CTCF_M07885_2.00	PU24GB8_lumB	-0.17807100052140723	0.01873272784807642
ZNF263_M08082_2.00	ANAB5F7_basal	-0.08512354071315253	0.018763873790766356
SP2_MA0516.3	ANAB5F7_basal	-0.19826970716382267	0.018859888482498456
ZNF681_M07698_2.00	98JKPD8_lumA	0.23674581684694093	0.018922005601732277
PATZ1_MA1961.1	ANAB5F7_basal	-0.12757524286278418	0.018958366981014194
BCL11A_M07926_2.00	PU24GB8_lumB	-0.15665975364852822	0.018973311811946926
RXRA_M07994_2.00	2GAMBDQ_norm	-0.18822839419796858	0.019003585493369213
ZIC1_ZIC1_HUMAN.H11MO.0.B	2GAMBDQ_norm	0.19851505368925473	0.019145358460821556
GATA2_GATA2_HUMAN.H11MO.0.A	ANAB5F7_basal	-0.2613332435369714	0.01920663378609058
ZNF443_M07659_2.00	PU24GB8_lumB	-0.14053378451242673	0.0192839526218869
CTCF_M07870_2.00	ANAB5F7_basal	-0.178539033394443	0.01947140996478266
MAFK_M07841_2.00	98JKPD8_lumA	0.24859662909161986	0.019517809607911624
NR5A2_NR5A2_HUMAN.H11MO.0.B	ANAB5F7_basal	-0.28049927111700024	0.019568834932597843
ZNF263_M08082_2.00	2GAMBDQ_norm	-0.08453676610530933	0.019599369751868878
YY1_M07855_2.00	ANAB5F7_basal	-0.24923142700556397	0.019916546012220183
ZNF189_MA1725.1	2GAMBDQ_norm	-0.20602921335028607	0.020132765673765835
SOX2_SOX2_HUMAN.H11MO.0.A	PU24GB8_lumB	-0.17702660623000685	0.020172073616146004
ATF3_ATF3_HUMAN.H11MO.0.A	98JKPD8_lumA	-0.3909620430413522	0.020219391091684108
KLF15_KLF15_HUMAN.H11MO.0.A	ANAB5F7_basal	-0.08298479995732082	0.02037272807023254
ZNF880_M07764_2.00	2GAMBDQ_norm	-0.07547661906723678	0.020382900810210665
ZNF264_M08235_2.00	ANAB5F7_basal	-0.29350082543242484	0.020599758870409796
ZNF189_MA1725.1	PU24GB8_lumB	-0.20518831512050129	0.020658285074435578
ZNF708_MA1730.1	S6R691V_her2	0.19054706480239164	0.020790871993403556
CTCF_M07874_2.00	2GAMBDQ_norm	-0.17708158898568802	0.020881822407665465
SP4_SP4_HUMAN.H11MO.0.A	ANAB5F7_basal	-0.08692466397639316	0.020892215345581926
FOXH1_FOXH1_HUMAN.H11MO.0.A	ANAB5F7_basal	-0.3396373395314754	0.020929541554547897
ZNF449_MA1656.1	ANAB5F7_basal	-0.19064755943817488	0.021167377636195497
ZSCAN29_MA1602.1	S6R691V_her2	-0.3633240752605869	0.021201783420133735
ZNF708_M07665_2.00	98JKPD8_lumA	0.23472785896625378	0.021335810521982274
GATA6_MA1104.2	PU24GB8_lumB	-0.3097397964514164	0.02137792798562964
ATF1_ATF1_HUMAN.H11MO.0.B	98JKPD8_lumA	-0.448958320705691	0.02140943570532399
KLF9_MA1107.2	2GAMBDQ_norm	-0.1083524218015913	0.021511701535329462
YY1_M07856_2.00	ANAB5F7_basal	-0.3038443731692576	0.02157482451527478
MEF2A_MA0052.4	S6R691V_her2	-0.17987322791354593	0.021586476241405684
ZNF768_M08333_2.00	S6R691V_her2	0.16528713921297467	0.021610273151737892
MAX_M07792_2.00	2GAMBDQ_norm	0.27226916892449415	0.02161647850221388
CTCF_M07915_2.00	S6R691V_her2	-0.1724940430862567	0.021683834621511907
PPARA_PPARA_HUMAN.H11MO.0.B	ANAB5F7_basal	-0.17915358194557576	0.02171367631937673
JUND_M07819_2.00	2GAMBDQ_norm	-0.3372496709510973	0.02190610423672641
ZNF766_M07699_2.00	PU24GB8_lumB	-0.48543235201865226	0.02201236350252466
ZNF146_M08329_2.00	ANAB5F7_basal	-0.3054888792985407	0.02204794330228968
ZNF101_M07663_2.00	2GAMBDQ_norm	-0.17708254845723878	0.02205924085689149
PRDM1_PRDM1_HUMAN.H11MO.0.A	ANAB5F7_basal	0.16858700682991143	0.02215849223989245
CTCF_M07891_2.00	S6R691V_her2	-0.15851571235563727	0.02220474299691925
ZNF98_M08380_2.00	ANAB5F7_basal	-0.08944774377688065	0.022257773206897535
CDX2_CDX2_HUMAN.H11MO.0.A	ANAB5F7_basal	-0.3049901776888004	0.022276833167572733
ZEB1_M08190_2.00	PU24GB8_lumB	-0.21088765428741812	0.022469328886898392
MYCN_MYCN_HUMAN.H11MO.0.A	S6R691V_her2	0.2827269589446315	0.022491475161448077
ESR1_M08218_2.00	PU24GB8_lumB	-0.2389127854596092	0.022565491654509454
OZF_OZF_HUMAN.H11MO.0.C	PU24GB8_lumB	-0.18778817091404432	0.02274588261033654
ZNF281_M08321_2.00	ANAB5F7_basal	-0.1296483955596817	0.022865091380226493
CTCF_M07915_2.00	2GAMBDQ_norm	-0.1708193624691371	0.023011956446849578
ZNF264_M08282_2.00	2GAMBDQ_norm	-0.35407288794476555	0.023135282391789195
HXB8_HXB8_HUMAN.H11MO.0.C	PU24GB8_lumB	-0.4435320612791818	0.023234321172210193
ZNF79_M07697_2.00	2GAMBDQ_norm	-0.12123870369867384	0.023303111996724156
NFIC_NFIC_HUMAN.H11MO.0.A	98JKPD8_lumA	-0.13130171010954161	0.02339537298830876
KLF15_KLF15_HUMAN.H11MO.0.A	98JKPD8_lumA	-0.08109067995628813	0.023433377616508082
ZFP82_ZFP82_HUMAN.H11MO.0.C	ANAB5F7_basal	-0.10682272788234368	0.02343684412165984
CTCF_M07900_2.00	ANAB5F7_basal	-0.15745106763916936	0.02346608953998255
ZNF280A_M08332_2.00	S6R691V_her2	-0.18673791455633823	0.02353060364942493
ZFX_ZFX_HUMAN.H11MO.0.A	PU24GB8_lumB	-0.2321420668782187	0.02359217075535029
ZNF816_M08353_2.00	S6R691V_her2	-0.15743741904135405	0.02382032095598218
ZNF394_M08318_2.00	PU24GB8_lumB	-0.1228563852935173	0.023890635517382023
CTCF_MA0139.1	PU24GB8_lumB	-0.16075009518954317	0.024034807784486564
ZNF445_M07674_2.00	2GAMBDQ_norm	-0.2008912697797636	0.024097480704838685
ZNF454_M07651_2.00	2GAMBDQ_norm	0.12049110212788824	0.024174958931808696
FOXK1_MA0852.2	ANAB5F7_basal	-0.24707400989163597	0.024331822576735197
ZN547_ZN547_HUMAN.H11MO.0.C	PU24GB8_lumB	-0.1997710984552367	0.024335220204250354
KLF12_KLF12_HUMAN.H11MO.0.C	ANAB5F7_basal	-0.15236655726620452	0.02445628980489382
CTCF_M07903_2.00	98JKPD8_lumA	-0.1993656885495929	0.024631635666390067
CTCF_M07872_2.00	2GAMBDQ_norm	-0.17647541577060055	0.02467627477933793
ZNF681_M07698_2.00	PU24GB8_lumB	0.22681021483028527	0.024713478423864187
IRF3_IRF3_HUMAN.H11MO.0.B	2GAMBDQ_norm	-0.08704608895340357	0.024784298033186075
ERR2_ERR2_HUMAN.H11MO.0.A	ANAB5F7_basal	-0.33773332642154286	0.024954302190016316
MYNN_M08283_2.00	2GAMBDQ_norm	-0.23622251525654822	0.02499358855618343
ZNF394_M08318_2.00	98JKPD8_lumA	-0.12189668902306607	0.025019286427369357
ZSCAN16_M08377_2.00	PU24GB8_lumB	-0.1324773612695386	0.025060577692151705
NR4A1_MA1112.2	PU24GB8_lumB	-0.25844024324119286	0.0251723842010455
FOSL1_FOSL1_HUMAN.H11MO.0.A	S6R691V_her2	-0.2635879123523548	0.025273417665790335
GATA1_M07963_2.00	S6R691V_her2	-0.3947072116335039	0.025376829063833196
CTCF_M07925_2.00	ANAB5F7_basal	-0.1629930535811422	0.025423254225634486
KLF10_M08246_2.00	PU24GB8_lumB	-0.16304541153203553	0.025773764426842795
KLF4_M08243_2.00	PU24GB8_lumB	-0.16304541153203553	0.025773764426842795
GFI1_GFI1_HUMAN.H11MO.0.C	ANAB5F7_basal	0.2952150722404786	0.025787916673267117
PAX5_PAX5_HUMAN.H11MO.0.A	S6R691V_her2	-0.11538096465273963	0.025857564281745612
PO2F1_PO2F1_HUMAN.H11MO.0.C	ANAB5F7_basal	-0.21436746029944542	0.025892846423635173
ZBTB48_M08391_2.00	PU24GB8_lumB	-0.3247427582361991	0.025939374373936414
ZN547_ZN547_HUMAN.H11MO.0.C	ANAB5F7_basal	-0.19748470803135015	0.026047674032262387
LHX2_MA0700.2	ANAB5F7_basal	0.4056658058476018	0.02614008350903535
FOXA2_FOXA2_HUMAN.H11MO.0.A	ANAB5F7_basal	-0.21990411869949367	0.02636379872477242
CDX1_CDX1_HUMAN.H11MO.0.C	PU24GB8_lumB	-0.39229381571553984	0.026369144940010036
ZNF281_M08321_2.00	S6R691V_her2	-0.1264645546717655	0.026463780667989475
ZNF35_M08250_2.00	S6R691V_her2	-0.17072408657370983	0.02646904125984941
ZNF525_M07752_2.00	PU24GB8_lumB	-0.2913083594995886	0.026513696592039636
HNF4A_M08219_2.00	S6R691V_her2	-0.20678572542140833	0.02660065660218929
ZNF274_M07632_2.00	2GAMBDQ_norm	-0.2627808096275529	0.02682910335833379
CEBPD_CEBPD_HUMAN.H11MO.0.C	ANAB5F7_basal	-0.29036725590061924	0.027028216486712244
ZNF25_M07643_2.00	98JKPD8_lumA	-0.12884831875438993	0.02716817397041776
GLIS1_M08345_2.00	98JKPD8_lumA	0.14592845846354058	0.027240982021657947
CTCF_M07863_2.00	2GAMBDQ_norm	-0.1569186965781247	0.02726122837740929
CTCF_M07873_2.00	ANAB5F7_basal	-0.13502997197918631	0.02737213536030538
NR2C2_M07990_2.00	98JKPD8_lumA	-0.2617523478498879	0.02745309343159883
ZNF74_M07675_2.00	98JKPD8_lumA	-0.222761926246529	0.027473900252037827
CTCF_M07878_2.00	ANAB5F7_basal	-0.1665690441000301	0.027585971613985454
MEF2C_MA0497.1	ANAB5F7_basal	-0.19392910659338067	0.0276566627646249
CTCF_M07900_2.00	S6R691V_her2	-0.15306960960190616	0.02766920630089684
NR1D1_NR1D1_HUMAN.H11MO.0.B	ANAB5F7_basal	-0.1287028751091056	0.02787822942265302
CTCF_M07918_2.00	98JKPD8_lumA	-0.16967882920511426	0.027889405488801366
KLF5_MA0599.1	PU24GB8_lumB	-0.1496082973073031	0.027919677714633058
CTCF_M08087_2.00	2GAMBDQ_norm	-0.15701199013596914	0.02796640148947729
CTCFL_MA1102.2	S6R691V_her2	-0.18038705123008925	0.02824072737458038
TF65_TF65_HUMAN.H11MO.0.A	S6R691V_her2	-0.2409064101258446	0.028242800820845376
ZN449_ZN449_HUMAN.H11MO.0.C	98JKPD8_lumA	-0.19777885114914945	0.028322838851892934
YY1_M07855_2.00	S6R691V_her2	-0.23518206834666458	0.028324747770684822
PBX3_PBX3_HUMAN.H11MO.0.A	98JKPD8_lumA	-0.26997016083171654	0.028363385729512476
CTCF_M07864_2.00	98JKPD8_lumA	-0.1700035080832369	0.028541923412814352
ZNF649_M07738_2.00	PU24GB8_lumB	-0.3037516177485148	0.02858597739272471
KLF4_M08243_2.00	S6R691V_her2	-0.1600422248131771	0.028670111361044682
KLF10_M08246_2.00	S6R691V_her2	-0.1600422248131771	0.028670111361044682
NR4A1_MA1112.2	ANAB5F7_basal	-0.25240649983935465	0.028911148526683885
EGR1_M07928_2.00	S6R691V_her2	-0.13983376331690356	0.028977150320422692
ZNF571_M07658_2.00	S6R691V_her2	-0.09824009464976834	0.029017607859404423
HNF4A_HNF4A_HUMAN.H11MO.0.A	98JKPD8_lumA	-0.23818102900679794	0.02912735308467667
ZNF213_M08284_2.00	2GAMBDQ_norm	-0.1662831828802251	0.029251370707747963
CTCF_M07904_2.00	ANAB5F7_basal	-0.16571884630305614	0.029333272758077494
EGR1_MA0162.4	S6R691V_her2	-0.1389549087128685	0.029338831819655867
KLF7_M08298_2.00	ANAB5F7_basal	-0.15727957013496696	0.029355710715401006
SP4_M08296_2.00	ANAB5F7_basal	-0.1120634421344466	0.02937534565495517
REST_M07850_2.00	2GAMBDQ_norm	-0.19181365301448305	0.029432703218607446
ZNF789_M07750_2.00	S6R691V_her2	-0.19552051413923294	0.029538564886163167
NEUROG2_MA1642.1	PU24GB8_lumB	-0.22950804063474106	0.029554954458373205
ZNF594_M08354_2.00	98JKPD8_lumA	-0.1934868006203014	0.029946620237738565
ZNF677_M08382_2.00	S6R691V_her2	-0.12184165219231216	0.03009438874448246
CTCF_M07891_2.00	2GAMBDQ_norm	-0.15043192224111887	0.030094629818563912
ZN134_ZN134_HUMAN.H11MO.0.C	PU24GB8_lumB	-0.18395224782128455	0.03018044634413361
EGR3_M08349_2.00	PU24GB8_lumB	-0.1924279832748049	0.03020357197168383
CTCF_M07924_2.00	ANAB5F7_basal	-0.1687580545645776	0.03024842038238083
ATF3_M07824_2.00	PU24GB8_lumB	-0.361527149050579	0.030274171103053846
CTCF_M07885_2.00	S6R691V_her2	-0.16424071435396198	0.03034205389276961
CTCF_M07877_2.00	ANAB5F7_basal	-0.16964564585674574	0.030392314203967354
CTCF_M07889_2.00	ANAB5F7_basal	-0.18922198671119692	0.03041968077688907
KLF4_KLF4_HUMAN.H11MO.0.A	PU24GB8_lumB	-0.1565661965544377	0.030545712681524347
ZN274_ZN274_HUMAN.H11MO.0.A	2GAMBDQ_norm	-0.16891550433574737	0.03060356126318243
ZN121_ZN121_HUMAN.H11MO.0.C	PU24GB8_lumB	-0.1150523197347178	0.030683666829328646
ETS1_M07950_2.00	2GAMBDQ_norm	0.16201719559245273	0.030722699725023256
LHX2_LHX2_HUMAN.H11MO.0.A	2GAMBDQ_norm	0.3260200998267316	0.030795234477454834
ZNF682_M07718_2.00	98JKPD8_lumA	-0.10571131394818586	0.030907868104172866
NOBOX_NOBOX_HUMAN.H11MO.0.C	2GAMBDQ_norm	0.5976077186235809	0.03100982950690623
KLF5_M08086_2.00	PU24GB8_lumB	-0.14748910338694107	0.031025010011931392
ZNF816_M08353_2.00	ANAB5F7_basal	-0.1502061971076551	0.03116283383107675
EGR1_M07927_2.00	PU24GB8_lumB	-0.1001599952784769	0.03136266937173697
ZNF384_M08090_2.00	98JKPD8_lumA	-0.11658932452813053	0.03136585644831447
EGR1_M07927_2.00	S6R691V_her2	-0.10014029693573746	0.03139616230820035
ZN274_ZN274_HUMAN.H11MO.0.A	ANAB5F7_basal	-0.16792475901050172	0.0316087319527871
CTCF_M07903_2.00	ANAB5F7_basal	-0.19075503613134556	0.03169693510906421
ERR1_ERR1_HUMAN.H11MO.0.A	ANAB5F7_basal	-0.22043765237285834	0.031825337206353256
CTCF_M08087_2.00	PU24GB8_lumB	-0.15331909516022912	0.0319177768077787
CTCF_M07907_2.00	2GAMBDQ_norm	-0.15810034935247427	0.032076013919874684
PAX5_M08160_2.00	PU24GB8_lumB	-0.3003495015564085	0.03223663966750426
NFAC3_NFAC3_HUMAN.H11MO.0.B	S6R691V_her2	-0.254263011618648	0.03237654602739912
FOXJ3_FOXJ3_HUMAN.H11MO.0.A	98JKPD8_lumA	-0.12255352938323505	0.03238803209762182
BATF_M07821_2.00	ANAB5F7_basal	0.2674290164584472	0.03265145251126205
FOXA1_M08117_2.00	ANAB5F7_basal	-0.17815064217702545	0.032655322777745806
CTCF_M07924_2.00	2GAMBDQ_norm	-0.166381878040379	0.03268946150176905
ZNF273_M08385_2.00	S6R691V_her2	-0.28074146605634664	0.03278922131840323
MAX_M07792_2.00	S6R691V_her2	0.25316321446907203	0.033158340255015795
CTCF_CTCF_HUMAN.H11MO.0.A	PU24GB8_lumB	-0.14269628577601443	0.03318434726116136
ZNF563_M08368_2.00	ANAB5F7_basal	-0.13778737784517237	0.033242755763289125
CTCF_MA0139.1	98JKPD8_lumA	-0.15175374546044382	0.03327452176140378
ZKSC1_ZKSC1_HUMAN.H11MO.0.B	2GAMBDQ_norm	-0.17991895006499756	0.033408961866630595
ZBTB7A_MA0750.2	2GAMBDQ_norm	0.2306412742643966	0.03369986382427422
FOXA1_FOXA1_HUMAN.H11MO.0.A	PU24GB8_lumB	-0.19736449726034463	0.03370399338780194
ZNF677_M08382_2.00	ANAB5F7_basal	-0.11930878999041807	0.03371773301852243
EGR1_M07927_2.00	98JKPD8_lumA	-0.0986910085698632	0.03394572233089832
ZN257_ZN257_HUMAN.H11MO.0.C	S6R691V_her2	0.22502179134228828	0.03399654606402246
KLF4_KLF4_HUMAN.H11MO.0.A	S6R691V_her2	-0.15344418016205597	0.03406619908796118
ZNF44_M07731_2.00	S6R691V_her2	-0.09797426687434925	0.03409557735768459
CTCF_M07912_2.00	S6R691V_her2	-0.16453973510494826	0.034142281058012675
CTCF_M07905_2.00	ANAB5F7_basal	-0.20598193336630363	0.03414621788921368
ZSC31_ZSC31_HUMAN.H11MO.0.C	PU24GB8_lumB	-0.13142777047420381	0.034158597774625626
JUND_M07819_2.00	PU24GB8_lumB	-0.312706543097402	0.034353758652881546
ZNF627_M07749_2.00	2GAMBDQ_norm	-0.23247735516649948	0.03443692508875903
CTCF_M07870_2.00	2GAMBDQ_norm	-0.1617698184311543	0.034528723030042854
ZNF22_M08325_2.00	S6R691V_her2	-0.3582051208918099	0.034610408093518695
ZNF891_M07762_2.00	PU24GB8_lumB	-0.13034743376703856	0.03461502989792719
VEZF1_VEZF1_HUMAN.H11MO.0.C	98JKPD8_lumA	-0.07074968766068057	0.03462463667852307
BATF3_BATF3_HUMAN.H11MO.0.B	S6R691V_her2	-0.18740639449342708	0.034874589754857084
ZN554_ZN554_HUMAN.H11MO.0.C	98JKPD8_lumA	-0.12859137917279073	0.03503155958932497
CDX2_MA0465.2	PU24GB8_lumB	-0.26160178687794006	0.0352925223486087
CTCF_M07893_2.00	PU24GB8_lumB	-0.17617812711552586	0.03530993591949545
ZFP14_M07592_2.00	S6R691V_her2	-0.14327543958033231	0.03534696699524665
ESR2_ESR2_HUMAN.H11MO.0.A	ANAB5F7_basal	-0.18329436499609933	0.0354029149860305
ESR1_M07985_2.00	ANAB5F7_basal	-0.19983541480635642	0.035481230658974836
JUND_M07819_2.00	98JKPD8_lumA	-0.31058239582944214	0.03566174708960807
FOXA1_M07961_2.00	ANAB5F7_basal	-0.22295516378782373	0.03571711105680586
FOXO1_FOXO1_HUMAN.H11MO.0.A	98JKPD8_lumA	-0.1995603293928005	0.03574038520467174
ZNF502_M08375_2.00	PU24GB8_lumB	-0.13551995853748486	0.03588798195171149
GATA4_GATA4_HUMAN.H11MO.0.A	98JKPD8_lumA	-0.34601761848493223	0.03592342798189199
NFE2_NFE2_HUMAN.H11MO.0.A	PU24GB8_lumB	-0.20394209686055756	0.03600170636555813
FOXH1_M08119_2.00	S6R691V_her2	-0.3066432110869221	0.036044022922021246
EGR1_MA0162.4	98JKPD8_lumA	-0.13367141664035626	0.03614538390057427
MYC_M07799_2.00	2GAMBDQ_norm	0.2732203890538576	0.03628122959028449
MAX_M07792_2.00	PU24GB8_lumB	0.24892363590475797	0.036321451655659844
RARA_RARA_HUMAN.H11MO.0.A	ANAB5F7_basal	-0.12038543422626194	0.036527126182259353
FOXA1_M08028_2.00	S6R691V_her2	-0.21250883113879257	0.03663851398277062
AP2C_AP2C_HUMAN.H11MO.0.A	ANAB5F7_basal	-0.1464037595832395	0.03666392812874122
FOXP1_MA0481.3	ANAB5F7_basal	-0.24335049191516087	0.036684327235987406
CTCF_M07877_2.00	98JKPD8_lumA	-0.1637016226780647	0.036795582281445305
CTCF_M07912_2.00	PU24GB8_lumB	-0.1620817866209754	0.03695022571593973
ZNF418_MA1980.1	2GAMBDQ_norm	-0.18980789740181	0.03705024495595657
FOSL2_M08064_2.00	PU24GB8_lumB	-0.22649991355352875	0.03711653705164263
ZIM2_M07779_2.00	2GAMBDQ_norm	-0.07959133726190769	0.03728725284346885
E2F7_E2F7_HUMAN.H11MO.0.B	2GAMBDQ_norm	-0.13205339009847394	0.037304997181696026
FOXJ3_FOXJ3_HUMAN.H11MO.0.A	ANAB5F7_basal	-0.1191976019869377	0.037473092247132106
HNF1A_HNF1A_HUMAN.H11MO.0.C	PU24GB8_lumB	-0.23447682509412945	0.03753019862605485
ZN547_ZN547_HUMAN.H11MO.0.C	S6R691V_her2	-0.18477974511398976	0.037551494312482614
MYOG_MA0500.2	PU24GB8_lumB	-0.2311822077554885	0.03784583204307039
ZNF337_M07583_2.00	S6R691V_her2	-0.30707981008292745	0.037907927455265625
JUNB_M08070_2.00	PU24GB8_lumB	-0.27563964233385496	0.037956910867017586
REST_M07846_2.00	PU24GB8_lumB	-0.1999419902125096	0.0380163946199071
KLF14_MA0740.2	ANAB5F7_basal	-0.16575215088673792	0.03801943171370139
CTCF_M07887_2.00	PU24GB8_lumB	-0.15244783730519967	0.03830416276571192
CTCF_M07882_2.00	2GAMBDQ_norm	-0.21504429988051227	0.038447734540369476
FOXA1_FOXA1_HUMAN.H11MO.0.A	98JKPD8_lumA	-0.19227888250863312	0.03865729455222343
ZNF561_M07630_2.00	PU24GB8_lumB	0.34610516419731785	0.03866485818669726
ZNF714_M07606_2.00	98JKPD8_lumA	-0.19655170619909892	0.03868017940053272
ZN329_ZN329_HUMAN.H11MO.0.C	2GAMBDQ_norm	-0.16409461145008258	0.038747336877240975
GATA1_M07964_2.00	ANAB5F7_basal	-0.2531184090668026	0.03876632282692041
MXI1_M08051_2.00	98JKPD8_lumA	0.2874304114836787	0.0388164445293025
ZNF384_MA1125.1	98JKPD8_lumA	-0.11169622082694484	0.03896776049808857
KLF6_KLF6_HUMAN.H11MO.0.A	2GAMBDQ_norm	-0.07480323836117853	0.039498621562937666
ZNF98_M08380_2.00	98JKPD8_lumA	-0.08044343415406506	0.039875769571206
CTCF_M07913_2.00	S6R691V_her2	-0.14540765455004784	0.03993535270398153
ATF3_ATF3_HUMAN.H11MO.0.A	PU24GB8_lumB	-0.3488326947417734	0.03999618961970256
ZNF770_M08388_2.00	ANAB5F7_basal	-0.1437969851695906	0.04018060068509084
ATF3_M07824_2.00	2GAMBDQ_norm	-0.34347567534794693	0.04026784277290638
ZBTB12_M08389_2.00	S6R691V_her2	0.32561436238002567	0.04033375059876671
ZNF649_M07738_2.00	2GAMBDQ_norm	-0.2852582790732466	0.04038123712056547
HNF4G_HNF4G_HUMAN.H11MO.0.B	S6R691V_her2	-0.20789927487909504	0.04101178104548938
ZNF587_M07746_2.00	PU24GB8_lumB	-0.16207222415352984	0.04124659148444948
P53_P53_HUMAN.H11MO.0.A	98JKPD8_lumA	-0.16797091008371032	0.04128559817748902
EHF_MA0598.3	2GAMBDQ_norm	0.16619793737125668	0.041399131977965985
NFAC1_NFAC1_HUMAN.H11MO.0.B	2GAMBDQ_norm	-0.11458853860388223	0.04146482414505301
IRF1_IRF1_HUMAN.H11MO.0.A	PU24GB8_lumB	-0.08703072484793911	0.04150831819999423
CTCF_CTCF_HUMAN.H11MO.0.A	98JKPD8_lumA	-0.13652817204412207	0.0416610528366898
CTCF_M07870_2.00	98JKPD8_lumA	-0.15578976890397783	0.041879676840175226
NFIB_MA1643.1	98JKPD8_lumA	-0.13323415799068614	0.042167728614865216
GABPA_MA0062.3	98JKPD8_lumA	0.16268947181095844	0.042439143724681896
ZBTB18_M08257_2.00	ANAB5F7_basal	-0.2097318019202896	0.04247434381551242
YY1_M07861_2.00	2GAMBDQ_norm	-0.23810803564959293	0.04250317510086098
EGR1_M07928_2.00	98JKPD8_lumA	-0.12992248394450773	0.04259754495406257
ZKSCAN1_MA1585.1	2GAMBDQ_norm	-0.29355153667626205	0.042864240601816074
E2F3_E2F3_HUMAN.H11MO.0.A	ANAB5F7_basal	-0.19335515531936406	0.04298027976632906
ZN335_ZN335_HUMAN.H11MO.0.A	98JKPD8_lumA	0.11555936184879992	0.04304356373776653
ZNF320_MA1976.1	PU24GB8_lumB	-0.08454089496527263	0.04308405302443398
ZNF418_M07712_2.00	2GAMBDQ_norm	-0.0773324511223239	0.0433469539174364
SRF_M07984_2.00	S6R691V_her2	0.2958571087437593	0.043473874584639166
SP1_SP1_HUMAN.H11MO.0.A	98JKPD8_lumA	-0.07207177199217318	0.0436523476670339
CEBPB_M07830_2.00	ANAB5F7_basal	-0.24542355525207432	0.04366842411271455
SP2_MA0516.3	98JKPD8_lumA	-0.17054526881350762	0.04394537860109937
RORA_RORA_HUMAN.H11MO.0.C	PU24GB8_lumB	-0.16252155773196628	0.044028786699618835
ZNF79_M07697_2.00	PU24GB8_lumB	-0.10767802497256813	0.04410184195849817
ZNF778_M07624_2.00	2GAMBDQ_norm	0.20590980035630782	0.04414721140491531
ELF3_MA0640.2	98JKPD8_lumA	0.16084377600187671	0.04417949675942214
PBX2_PBX2_HUMAN.H11MO.0.C	ANAB5F7_basal	-0.3048519915510795	0.0442070422563808
CTCF_M08238_2.00	ANAB5F7_basal	-0.1545266988098623	0.044217996005597233
ZN335_ZN335_HUMAN.H11MO.0.A	PU24GB8_lumB	0.11490158983448338	0.04425228588012248
ZNF394_M08318_2.00	2GAMBDQ_norm	-0.10941905450974056	0.044406622257154894
RARA_RARA_HUMAN.H11MO.0.A	98JKPD8_lumA	-0.11574332524597064	0.04444994523407155
